_id	_cws.church.foc10.nav.weight.nobound	_count.church.foc10.nav.weight.nobound	_cws.church.foc10.nav.selection.nobound	_count.church.foc10.nav.selection.nobound	_cws.church.foc10.nav.noweight.nobound	_count.church.foc10.nav.noweight.nobound	_cws.church.foc10.all.weight.nobound	_count.church.foc10.all.weight.nobound	_cws.church.foc10.all.selection.nobound	_count.church.foc10.all.selection.nobound	_cws.church.foc10.all.noweight.nobound	_count.church.foc10.all.noweight.nobound	_cws.church.foc5.nav.weight.nobound	_count.church.foc5.nav.weight.nobound	_cws.church.foc5.nav.selection.nobound	_count.church.foc5.nav.selection.nobound	_cws.church.foc5.nav.noweight.nobound	_count.church.foc5.nav.noweight.nobound	_cws.church.foc5.all.weight.nobound	_count.church.foc5.all.weight.nobound	_cws.church.foc5.all.selection.nobound	_count.church.foc5.all.selection.nobound	_cws.church.foc5.all.noweight.nobound	_count.church.foc5.all.noweight.nobound	_cws.church.foc10.nav.weight.bound	_count.church.foc10.nav.weight.bound	_cws.church.foc10.nav.selection.bound	_count.church.foc10.nav.selection.bound	_cws.church.foc10.nav.noweight.bound	_count.church.foc10.nav.noweight.bound	_cws.church.foc10.all.weight.bound	_count.church.foc10.all.weight.bound	_cws.church.foc10.all.selection.bound	_count.church.foc10.all.selection.bound	_cws.church.foc10.all.noweight.bound	_count.church.foc10.all.noweight.bound	_cws.church.foc5.nav.weight.bound	_count.church.foc5.nav.weight.bound	_cws.church.foc5.nav.selection.bound	_count.church.foc5.nav.selection.bound	_cws.church.foc5.nav.noweight.bound	_count.church.foc5.nav.noweight.bound	_cws.church.foc5.all.weight.bound	_count.church.foc5.all.weight.bound	_cws.church.foc5.all.selection.bound	_count.church.foc5.all.selection.bound	_cws.church.foc5.all.noweight.bound	_count.church.foc5.all.noweight.bound
church/n/wlp_ie_g04/14081156	catholic/j;century/n;dominance/n;irish/j;life/n;undermine/v	6.0	catholic/j;century/n;dominance/n;irish/j;life/n;undermine/v	6.0	be/v;catholic/j;century/n;dominance/n;draw/v;irish/j;life/n;object/n;present/v;undermine/v	10	catholic/j;century/n;dominance/n;from/i;irish/j;life/n;of/i;undermine/v	8	catholic/j;century/n;dominance/n;from/i;irish/j;life/n;of/i;undermine/v	8	be/v;catholic/j;century/n;dominance/n;draw/v;from/i;here/r;irish/j;life/n;object/n;of/i;over/i;present/v;undermine/v	14	catholic/j;dominance/n;undermine/v	3.0	catholic/j;dominance/n;undermine/v	3.0	catholic/j;dominance/n;object/n;undermine/v	4	catholic/j;dominance/n;of/i;undermine/v	4.0	catholic/j;dominance/n;of/i;undermine/v	4.0	catholic/j;dominance/n;object/n;of/i;undermine/v	5	catholic/j;century/n;dominance/n;irish/j;life/n;undermine/v	6.0	catholic/j;century/n;dominance/n;irish/j;life/n;undermine/v	6.0	be/v;catholic/j;century/n;dominance/n;irish/j;life/n;undermine/v	7	catholic/j;century/n;dominance/n;irish/j;life/n;of/i;undermine/v	7	catholic/j;century/n;dominance/n;irish/j;life/n;of/i;undermine/v	7	be/v;catholic/j;century/n;dominance/n;irish/j;life/n;of/i;over/i;undermine/v	9	catholic/j;dominance/n;undermine/v	3.0	catholic/j;dominance/n;undermine/v	3.0	be/v;catholic/j;dominance/n;undermine/v	4.0	catholic/j;dominance/n;of/i;undermine/v	4.0	catholic/j;dominance/n;of/i;undermine/v	4.0	be/v;catholic/j;dominance/n;of/i;undermine/v	5
church/n/wlp_ie_g04/17310256	church/n;denomination/n;england/n;heritage/n;must/v;need/n;reformation/n	7.0	church/n;denomination/n;england/n;heritage/n;must/v;need/n;reformation/n	7.0	be/v;church/n;constant/j;denomination/n;england/n;heritage/n;must/v;need/n;reformation/n	9	away/i;church/n;denomination/n;england/n;from/i;heritage/n;in/i;must/v;need/n;of/i;reformation/n	11	away/i;church/n;denomination/n;england/n;from/i;heritage/n;in/i;must/v;need/n;of/i;reformation/n	11	away/i;be/v;church/n;constant/j;denomination/n;england/n;from/i;heritage/n;in/i;must/v;need/n;of/i;reformation/n	13	heritage/n;need/n	2.0	heritage/n;need/n	2.0	constant/j;heritage/n;need/n	3	from/i;heritage/n;in/i;need/n;of/i	5.0	from/i;heritage/n;in/i;need/n;of/i	5.0	constant/j;from/i;heritage/n;in/i;need/n;of/i	6	denomination/n;must/v;need/n;reformation/n	4.0	denomination/n;must/v;need/n;reformation/n	4.0	be/v;constant/j;denomination/n;must/v;need/n;reformation/n	6	denomination/n;in/i;must/v;need/n;of/i;reformation/n	6	denomination/n;in/i;must/v;need/n;of/i;reformation/n	6	be/v;constant/j;denomination/n;in/i;must/v;need/n;of/i;reformation/n	8	need/n	1.0	need/n	1.0	constant/j;need/n	2.0	in/i;need/n;of/i	3.0	in/i;need/n;of/i	3.0	constant/j;in/i;need/n;of/i	4
church/n/wlp_ie_g04/18761112	baptise/v;bures/n;date/v;grave/j;inhabitant/n;old/j	6.0	baptise/v;bures/n;date/v;grave/j;inhabitant/n;old/j	6.0	adam/n;baptise/v;be/v;bures/n;citizen/n;date/v;grave/j;inhabitant/n;marker/n;old/j	10	baptise/v;bures/n;date/v;from/i;grave/j;inhabitant/n;of/i;old/j	8	baptise/v;bures/n;date/v;from/i;grave/j;inhabitant/n;of/i;old/j	8	adam/n;as/c;baptise/v;be/v;bures/n;citizen/n;date/v;from/i;grave/j;inhabitant/n;marker/n;of/i;old/j;they/p	14	bures/n;grave/j;inhabitant/n;old/j	4.0	bures/n;grave/j;inhabitant/n;old/j	4.0	adam/n;be/v;bures/n;grave/j;inhabitant/n;old/j	6	bures/n;grave/j;inhabitant/n;of/i;old/j	5.0	bures/n;grave/j;inhabitant/n;of/i;old/j	5.0	adam/n;be/v;bures/n;grave/j;inhabitant/n;of/i;old/j	7	baptise/v;bures/n;date/v;grave/j;inhabitant/n;old/j	6.0	baptise/v;bures/n;date/v;grave/j;inhabitant/n;old/j	6.0	adam/n;baptise/v;be/v;bures/n;citizen/n;date/v;grave/j;inhabitant/n;marker/n;old/j	10	baptise/v;bures/n;date/v;from/i;grave/j;inhabitant/n;of/i;old/j	8	baptise/v;bures/n;date/v;from/i;grave/j;inhabitant/n;of/i;old/j	8	adam/n;as/c;baptise/v;be/v;bures/n;citizen/n;date/v;from/i;grave/j;inhabitant/n;marker/n;of/i;old/j;they/p	14	bures/n;grave/j;inhabitant/n;old/j	4.0	bures/n;grave/j;inhabitant/n;old/j	4.0	adam/n;be/v;bures/n;grave/j;inhabitant/n;old/j	6.0	bures/n;grave/j;inhabitant/n;of/i;old/j	5.0	bures/n;grave/j;inhabitant/n;of/i;old/j	5.0	adam/n;be/v;bures/n;grave/j;inhabitant/n;of/i;old/j	7
church/n/wlp_ie_g04/19193651					be/v;distance/n;glad/j;hotel/n;hour/n;worry/v	6	between/i	1	between/i	1	about/i;be/v;between/i;but/c;distance/n;glad/j;hotel/n;hour/n;initially/r;now/r;over/r;so/r;we/p;worry/v	14					distance/n;hotel/n;hour/n	3	between/i	1.0	between/i	1.0	about/i;between/i;but/c;distance/n;hotel/n;hour/n;over/r	7					be/v;distance/n;glad/j;hotel/n;hour/n;worry/v	6	between/i	1	between/i	1	about/i;be/v;between/i;but/c;distance/n;glad/j;hotel/n;hour/n;initially/r;now/r;over/r;so/r;we/p;worry/v	14					distance/n;hotel/n;hour/n	3.0	between/i	1.0	between/i	1.0	about/i;between/i;but/c;distance/n;hotel/n;hour/n;over/r	7
church/n/wlp_ie_g04/19660782	protest/n;recognize/v;refuse/v	3.0	protest/n;recognize/v;refuse/v	3.0	be/v;core/n;protest/n;recognize/v;refuse/v;see/v;think/v;wrong/j	8	and/c;at/i;protest/n;recognize/v;refuse/v	5	and/c;at/i;protest/n;recognize/v;refuse/v	5	and/c;at/i;be/v;core/n;for/i;he/p;if/c;protest/n;recognize/v;refuse/v;see/v;that/c;think/v;wrong/j;you/p	15	recognize/v;refuse/v	2.0	recognize/v;refuse/v	2.0	be/v;recognize/v;refuse/v;wrong/j	4	and/c;recognize/v;refuse/v	3.0	and/c;recognize/v;refuse/v	3.0	and/c;be/v;if/c;recognize/v;refuse/v;that/c;wrong/j	7	protest/n;recognize/v;refuse/v	3.0	protest/n;recognize/v;refuse/v	3.0	be/v;core/n;protest/n;recognize/v;refuse/v;see/v;think/v;wrong/j	8	and/c;at/i;protest/n;recognize/v;refuse/v	5	and/c;at/i;protest/n;recognize/v;refuse/v	5	and/c;at/i;be/v;core/n;for/i;he/p;if/c;protest/n;recognize/v;refuse/v;see/v;that/c;think/v;wrong/j;you/p	15	recognize/v;refuse/v	2.0	recognize/v;refuse/v	2.0	be/v;recognize/v;refuse/v;wrong/j	4.0	and/c;recognize/v;refuse/v	3.0	and/c;recognize/v;refuse/v	3.0	and/c;be/v;if/c;recognize/v;refuse/v;that/c;wrong/j	7
church/n/wlp_ie_g04/20571551	church/n;father/n;god/n;living/j;present/j;witness/v	6.0	church/n;father/n;god/n;living/j;present/j;witness/v	6.0	be/v;can/v;church/n;father/n;final/j;god/n;insult/n;living/j;present/j;will/v;witness/v	11	church/n;father/n;god/n;in/i;living/j;present/j;witness/v	7	church/n;father/n;god/n;in/i;living/j;present/j;witness/v	7	be/v;can/v;church/n;father/n;final/j;god/n;he/p;in/i;insult/n;living/j;only/r;present/j;when/c;will/v;witness/v	15	father/n;god/n;present/j;witness/v	4.0	father/n;god/n;present/j;witness/v	4.0	be/v;can/v;father/n;god/n;present/j;witness/v	6	father/n;god/n;in/i;present/j;witness/v	5.0	father/n;god/n;in/i;present/j;witness/v	5.0	be/v;can/v;father/n;god/n;in/i;present/j;when/c;witness/v	8	church/n;father/n;god/n;living/j;present/j;witness/v	6.0	church/n;father/n;god/n;living/j;present/j;witness/v	6.0	be/v;can/v;church/n;father/n;final/j;god/n;insult/n;living/j;present/j;will/v;witness/v	11	church/n;father/n;god/n;in/i;living/j;present/j;witness/v	7	church/n;father/n;god/n;in/i;living/j;present/j;witness/v	7	be/v;can/v;church/n;father/n;final/j;god/n;he/p;in/i;insult/n;living/j;only/r;present/j;when/c;will/v;witness/v	15	father/n;god/n;present/j;witness/v	4.0	father/n;god/n;present/j;witness/v	4.0	be/v;can/v;father/n;god/n;present/j;witness/v	6.0	father/n;god/n;in/i;present/j;witness/v	5.0	father/n;god/n;in/i;present/j;witness/v	5.0	be/v;can/v;father/n;god/n;in/i;present/j;when/c;witness/v	8
church/n/wlp_ie_g04/21330	congregation/n;emphasize/v;life/n;prayer/n;receptive/j	5.0	congregation/n;emphasize/v;life/n;prayer/n;receptive/j	5.0	be/v;congregation/n;develop/v;emphasize/v;life/n;prayer/n;priority/n;receptive/j;rhythm/n	9	and/c;as/i;congregation/n;emphasize/v;into/i;life/n;of/i;prayer/n;receptive/j;to/i;within/i	11	and/c;as/i;congregation/n;emphasize/v;into/i;life/n;of/i;prayer/n;receptive/j;to/i;within/i	11	and/c;as/i;be/v;congregation/n;develop/v;emphasize/v;into/i;life/n;of/i;prayer/n;priority/n;receptive/j;rhythm/n;to/i;within/i	15	emphasize/v;life/n;prayer/n	3.0	emphasize/v;life/n;prayer/n	3.0	emphasize/v;life/n;prayer/n;rhythm/n	4	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n	7.0	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n	7.0	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n;rhythm/n	8	congregation/n;emphasize/v;life/n;prayer/n;receptive/j	5.0	congregation/n;emphasize/v;life/n;prayer/n;receptive/j	5.0	be/v;congregation/n;develop/v;emphasize/v;life/n;prayer/n;priority/n;receptive/j;rhythm/n	9	and/c;as/i;congregation/n;emphasize/v;into/i;life/n;of/i;prayer/n;receptive/j;to/i;within/i	11	and/c;as/i;congregation/n;emphasize/v;into/i;life/n;of/i;prayer/n;receptive/j;to/i;within/i	11	and/c;as/i;be/v;congregation/n;develop/v;emphasize/v;into/i;life/n;of/i;prayer/n;priority/n;receptive/j;rhythm/n;to/i;within/i	15	emphasize/v;life/n;prayer/n	3.0	emphasize/v;life/n;prayer/n	3.0	emphasize/v;life/n;prayer/n;rhythm/n	4.0	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n	7.0	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n	7.0	and/c;as/i;emphasize/v;into/i;life/n;of/i;prayer/n;rhythm/n	8
church/n/wlp_ie_g04/2508177	baptized/j;catholic/j;christian/j;marry/v;member/n;roman/j	6.0	baptized/j;catholic/j;christian/j;marry/v;member/n;roman/j	6.0	baptized/j;catholic/j;christian/j;have/v;marry/v;member/n;obtain/v;partner/n;permission/n;roman/j	10	baptized/j;catholic/j;christian/j;marry/v;member/n;of/i;roman/j	7	baptized/j;catholic/j;christian/j;marry/v;member/n;of/i;roman/j	7	baptized/j;catholic/j;christian/j;have/v;marry/v;member/n;obtain/v;of/i;partner/n;permission/n;roman/j	11	baptized/j;christian/j;member/n	3.0	baptized/j;christian/j;member/n	3.0	baptized/j;christian/j;member/n;obtain/v;permission/n	5	baptized/j;christian/j;member/n;of/i	4.0	baptized/j;christian/j;member/n;of/i	4.0	baptized/j;christian/j;member/n;obtain/v;of/i;permission/n	6	baptized/j;catholic/j;christian/j;marry/v;member/n;roman/j	6.0	baptized/j;catholic/j;christian/j;marry/v;member/n;roman/j	6.0	baptized/j;catholic/j;christian/j;have/v;marry/v;member/n;obtain/v;partner/n;permission/n;roman/j	10	baptized/j;catholic/j;christian/j;marry/v;member/n;of/i;roman/j	7	baptized/j;catholic/j;christian/j;marry/v;member/n;of/i;roman/j	7	baptized/j;catholic/j;christian/j;have/v;marry/v;member/n;obtain/v;of/i;partner/n;permission/n;roman/j	11	baptized/j;christian/j;member/n	3.0	baptized/j;christian/j;member/n	3.0	baptized/j;christian/j;member/n;obtain/v;permission/n	5.0	baptized/j;christian/j;member/n;of/i	4.0	baptized/j;christian/j;member/n;of/i	4.0	baptized/j;christian/j;member/n;obtain/v;of/i;permission/n	6
church/n/wlp_ie_g04/2513919	include/v;ireland/n;service/n	3.0	include/v;ireland/n;service/n	3.0	chapter/n;include/v;ireland/n;mean/v;purpose/n;service/n;shall/v	7	and/c;in/i;include/v;ireland/n;of/i;service/n	6	and/c;in/i;include/v;ireland/n;of/i;service/n	6	also/r;and/c;chapter/n;for/i;in/i;include/v;ireland/n;mean/v;of/i;purpose/n;service/n;shall/v	12	ireland/n	1.0	ireland/n	1.0	chapter/n;ireland/n;mean/v;shall/v	4	ireland/n;of/i	2.0	ireland/n;of/i	2.0	also/r;chapter/n;ireland/n;mean/v;of/i;shall/v	6	include/v;ireland/n;service/n	3.0	include/v;ireland/n;service/n	3.0	include/v;ireland/n;mean/v;service/n;shall/v	5	and/c;in/i;include/v;ireland/n;of/i;service/n	6	and/c;in/i;include/v;ireland/n;of/i;service/n	6	also/r;and/c;in/i;include/v;ireland/n;mean/v;of/i;service/n;shall/v	9	ireland/n	1.0	ireland/n	1.0	ireland/n;mean/v;shall/v	3.0	ireland/n;of/i	2.0	ireland/n;of/i	2.0	also/r;ireland/n;mean/v;of/i;shall/v	5
church/n/wlp_ie_g04/2551409	cease/v;church/n;disestablish/v;ireland/n;official/j;state/n	6.0	cease/v;church/n;disestablish/v;ireland/n;official/j;state/n	6.0	be/v;cease/v;church/n;disestablish/v;ireland/n;official/j;state/n	7	and/c;as/i;cease/v;church/n;disestablish/v;from/i;ireland/n;of/i;official/j;state/n	10	and/c;as/i;cease/v;church/n;disestablish/v;from/i;ireland/n;of/i;official/j;state/n	10	and/c;as/i;be/v;cease/v;church/n;disestablish/v;from/i;however/r;ireland/n;of/i;official/j;state/n;when/c	13	disestablish/v;ireland/n	2.0	disestablish/v;ireland/n	2.0	disestablish/v;ireland/n	2	and/c;disestablish/v;from/i;ireland/n;of/i	5.0	and/c;disestablish/v;from/i;ireland/n;of/i	5.0	and/c;disestablish/v;from/i;however/r;ireland/n;of/i;when/c	7	cease/v;disestablish/v;ireland/n;state/n	4.0	cease/v;disestablish/v;ireland/n;state/n	4.0	be/v;cease/v;disestablish/v;ireland/n;state/n	5	and/c;cease/v;disestablish/v;from/i;ireland/n;of/i;state/n	7	and/c;cease/v;disestablish/v;from/i;ireland/n;of/i;state/n	7	and/c;be/v;cease/v;disestablish/v;from/i;however/r;ireland/n;of/i;state/n;when/c	10	disestablish/v;ireland/n	2.0	disestablish/v;ireland/n	2.0	disestablish/v;ireland/n	2.0	and/c;disestablish/v;from/i;ireland/n;of/i	5.0	and/c;disestablish/v;from/i;ireland/n;of/i	5.0	and/c;disestablish/v;from/i;however/r;ireland/n;of/i;when/c	7
church/n/wlp_ie_g04/2903924	cong/n;locate/v;park/n;town/n;trailhead/n;village/n	6.0	cong/n;locate/v;park/n;town/n;trailhead/n;village/n	6.0	be/v;car/n;cong/n;direction/n;locate/v;location/n;nature/n;park/n;start/n;take/v;town/n;trail/n;trailhead/n;village/n	14	at/i;cong/n;from/i;in/i;locate/v;park/n;to/i;town/n;trailhead/n;village/n	10	at/i;cong/n;from/i;in/i;locate/v;park/n;to/i;town/n;trailhead/n;village/n	10	at/i;be/v;car/n;cong/n;direction/n;from/i;in/i;locate/v;location/n;nature/n;park/n;start/n;take/v;to/i;town/n;trail/n;trailhead/n;village/n	18	cong/n;locate/v;park/n;village/n	4.0	cong/n;locate/v;park/n;village/n	4.0	be/v;car/n;cong/n;locate/v;park/n;start/n;village/n	7	at/i;cong/n;in/i;locate/v;park/n;village/n	6.0	at/i;cong/n;in/i;locate/v;park/n;village/n	6.0	at/i;be/v;car/n;cong/n;in/i;locate/v;park/n;start/n;village/n	9	cong/n;locate/v;park/n;town/n;trailhead/n;village/n	6.0	cong/n;locate/v;park/n;town/n;trailhead/n;village/n	6.0	be/v;car/n;cong/n;direction/n;locate/v;location/n;park/n;start/n;take/v;town/n;trailhead/n;village/n	12	at/i;cong/n;from/i;in/i;locate/v;park/n;to/i;town/n;trailhead/n;village/n	10	at/i;cong/n;from/i;in/i;locate/v;park/n;to/i;town/n;trailhead/n;village/n	10	at/i;be/v;car/n;cong/n;direction/n;from/i;in/i;locate/v;location/n;park/n;start/n;take/v;to/i;town/n;trailhead/n;village/n	16	cong/n;locate/v;park/n;village/n	4.0	cong/n;locate/v;park/n;village/n	4.0	be/v;car/n;cong/n;locate/v;park/n;start/n;village/n	7.0	at/i;cong/n;in/i;locate/v;park/n;village/n	6.0	at/i;cong/n;in/i;locate/v;park/n;village/n	6.0	at/i;be/v;car/n;cong/n;in/i;locate/v;park/n;start/n;village/n	9
church/n/wlp_ie_g04/3040480	paul/n;speak/v;truth/n	3.0	paul/n;speak/v;truth/n	3.0	eccentricity/n;love/n;neighbor/n;paul/n;speak/v;truth/n	6	and/c;by/i;in/i;itself/p;of/i;paul/n;speak/v;truth/n;within/i	9	and/c;by/i;in/i;itself/p;of/i;paul/n;speak/v;truth/n;within/i	9	always/r;and/c;by/i;eccentricity/n;in/i;instead/r;itself/p;love/n;neighbor/n;of/i;paul/n;speak/v;truth/n;within/i	14	speak/v	1.0	speak/v	1.0	speak/v	1	by/i;itself/p;of/i;speak/v;within/i	5.0	by/i;itself/p;of/i;speak/v;within/i	5.0	always/r;by/i;instead/r;itself/p;of/i;speak/v;within/i	7					eccentricity/n;neighbor/n	2	and/c;itself/p;of/i;within/i	4	and/c;itself/p;of/i;within/i	4	and/c;eccentricity/n;itself/p;neighbor/n;of/i;within/i	6							itself/p;of/i;within/i	3.0	itself/p;of/i;within/i	3.0	itself/p;of/i;within/i	3
church/n/wlp_ie_g04/4733393	abuse/n;catholic/j;church/n;irish/j;scandal/n;should/v	6.0	abuse/n;catholic/j;church/n;irish/j;scandal/n;should/v	6.0	abuse/n;catholic/j;church/n;give/v;government/n;irish/j;make/v;scandal/n;should/v;think/v	10	abuse/n;catholic/j;church/n;irish/j;regarding/i;scandal/n;should/v	7	abuse/n;catholic/j;church/n;irish/j;regarding/i;scandal/n;should/v	7	abuse/n;catholic/j;church/n;give/v;government/n;i/p;irish/j;make/v;regarding/i;scandal/n;should/v;think/v;up/r;with/i	14	abuse/n;catholic/j;irish/j;scandal/n;should/v	5.0	abuse/n;catholic/j;irish/j;scandal/n;should/v	5.0	abuse/n;catholic/j;government/n;irish/j;make/v;scandal/n;should/v	7	abuse/n;catholic/j;irish/j;regarding/i;scandal/n;should/v	6.0	abuse/n;catholic/j;irish/j;regarding/i;scandal/n;should/v	6.0	abuse/n;catholic/j;government/n;irish/j;make/v;regarding/i;scandal/n;should/v	8	abuse/n;catholic/j;church/n;irish/j;scandal/n;should/v	6.0	abuse/n;catholic/j;church/n;irish/j;scandal/n;should/v	6.0	abuse/n;catholic/j;church/n;give/v;government/n;irish/j;make/v;scandal/n;should/v;think/v	10	abuse/n;catholic/j;church/n;irish/j;regarding/i;scandal/n;should/v	7	abuse/n;catholic/j;church/n;irish/j;regarding/i;scandal/n;should/v	7	abuse/n;catholic/j;church/n;give/v;government/n;i/p;irish/j;make/v;regarding/i;scandal/n;should/v;think/v;up/r;with/i	14	abuse/n;catholic/j;irish/j;scandal/n;should/v	5.0	abuse/n;catholic/j;irish/j;scandal/n;should/v	5.0	abuse/n;catholic/j;government/n;irish/j;make/v;scandal/n;should/v	7.0	abuse/n;catholic/j;irish/j;regarding/i;scandal/n;should/v	6.0	abuse/n;catholic/j;irish/j;regarding/i;scandal/n;should/v	6.0	abuse/n;catholic/j;government/n;irish/j;make/v;regarding/i;scandal/n;should/v	8
church/n/wlp_ie_g04/5012323	conversion/n;follow/v;must/v;radical/j;recognize/v	5.0	conversion/n;follow/v;must/v;radical/j;recognize/v	5.0	be/v;conversion/n;error/n;follow/v;must/v;one/n;path/n;radical/j;recognize/v;recommend/v;strong/j	11	and/c;conversion/n;follow/v;must/v;of/i;radical/j;recognize/v	7	and/c;conversion/n;follow/v;must/v;of/i;radical/j;recognize/v	7	and/c;be/v;conversion/n;error/n;follow/v;must/v;of/i;one/n;path/n;radical/j;recognize/v;recommend/v;strong/j;very/r	14	conversion/n;must/v;recognize/v	3.0	conversion/n;must/v;recognize/v	3.0	be/v;conversion/n;error/n;must/v;recognize/v	5	and/c;conversion/n;must/v;recognize/v	4.0	and/c;conversion/n;must/v;recognize/v	4.0	and/c;be/v;conversion/n;error/n;must/v;recognize/v	6	conversion/n;follow/v;must/v;radical/j;recognize/v	5.0	conversion/n;follow/v;must/v;radical/j;recognize/v	5.0	be/v;conversion/n;error/n;follow/v;must/v;one/n;path/n;radical/j;recognize/v;recommend/v;strong/j	11	and/c;conversion/n;follow/v;must/v;of/i;radical/j;recognize/v	7	and/c;conversion/n;follow/v;must/v;of/i;radical/j;recognize/v	7	and/c;be/v;conversion/n;error/n;follow/v;must/v;of/i;one/n;path/n;radical/j;recognize/v;recommend/v;strong/j;very/r	14	conversion/n;must/v;recognize/v	3.0	conversion/n;must/v;recognize/v	3.0	be/v;conversion/n;error/n;must/v;recognize/v	5.0	and/c;conversion/n;must/v;recognize/v	4.0	and/c;conversion/n;must/v;recognize/v	4.0	and/c;be/v;conversion/n;error/n;must/v;recognize/v	6
church/n/wlp_ie_g04/5442795	doctrine/n;state/v	2.0	doctrine/n;state/v	2.0	control/n;doctrine/n;keep/v;line/n;people/n;permanent/j;realize/v;state/v;time/n;will/v	10	and/c;at/i;both/r;doctrine/n;in/i;state/v	6	and/c;at/i;both/r;doctrine/n;in/i;state/v	6	and/c;at/i;both/r;control/n;doctrine/n;in/i;keep/v;line/n;people/n;permanent/j;realize/v;state/v;that/c;time/n;while/c;will/v;you/p	17	state/v	1.0	state/v	1.0	control/n;keep/v;permanent/j;state/v;time/n	5	and/c;both/r;in/i;state/v	4.0	and/c;both/r;in/i;state/v	4.0	and/c;both/r;control/n;in/i;keep/v;permanent/j;state/v;time/n	8	state/v	1.0	state/v	1.0	control/n;keep/v;line/n;people/n;permanent/j;state/v;time/n	7	and/c;at/i;both/r;in/i;state/v	5	and/c;at/i;both/r;in/i;state/v	5	and/c;at/i;both/r;control/n;in/i;keep/v;line/n;people/n;permanent/j;state/v;time/n;while/c	12	state/v	1.0	state/v	1.0	control/n;keep/v;permanent/j;state/v;time/n	5.0	and/c;both/r;in/i;state/v	4.0	and/c;both/r;in/i;state/v	4.0	and/c;both/r;control/n;in/i;keep/v;permanent/j;state/v;time/n	8
church/n/wlp_ie_g04/7238234	accuse/v;interfere/v;woman/n	3.0	accuse/v;interfere/v;woman/n	3.0	accuse/v;be/v;democratic/j;interfere/v;process/n;right/n;woman/n	7	accuse/v;against/i;domestically/r;in/i;interfere/v;of/i;woman/n	7	accuse/v;against/i;domestically/r;in/i;interfere/v;of/i;woman/n	7	accuse/v;against/i;be/v;democratic/j;domestically/r;example/r;for/r;in/i;interfere/v;of/i;process/n;right/n;woman/n	13	accuse/v;interfere/v	2.0	accuse/v;interfere/v	2.0	accuse/v;be/v;interfere/v;right/n	4	accuse/v;domestically/r;interfere/v;of/i	4.0	accuse/v;domestically/r;interfere/v;of/i	4.0	accuse/v;be/v;domestically/r;interfere/v;of/i;right/n	6	accuse/v;interfere/v	2.0	accuse/v;interfere/v	2.0	accuse/v;be/v;democratic/j;interfere/v;process/n	5	accuse/v;domestically/r;in/i;interfere/v;of/i	5	accuse/v;domestically/r;in/i;interfere/v;of/i	5	accuse/v;be/v;democratic/j;domestically/r;in/i;interfere/v;of/i;process/n	8	accuse/v;interfere/v	2.0	accuse/v;interfere/v	2.0	accuse/v;be/v;interfere/v	3.0	accuse/v;domestically/r;interfere/v;of/i	4.0	accuse/v;domestically/r;interfere/v;of/i	4.0	accuse/v;be/v;domestically/r;interfere/v;of/i	5
church/n/wlp_ie_g04/7966030	baptist/n;corner/n;john/n;open/v;presbyterian/j;road/n	6.0	baptist/n;corner/n;john/n;open/v;presbyterian/j;road/n	6.0	baptist/n;be/v;corner/n;john/n;open/v;presbyterian/j;road/n;seafield/n	8	and/c;at/i;baptist/n;corner/n;in/i;john/n;of/i;open/v;presbyterian/j;road/n	10	and/c;at/i;baptist/n;corner/n;in/i;john/n;of/i;open/v;presbyterian/j;road/n	10	and/c;at/i;baptist/n;be/v;corner/n;in/i;john/n;of/i;on/i;open/v;presbyterian/j;road/n;seafield/n	13	corner/n;open/v;presbyterian/j	3.0	corner/n;open/v;presbyterian/j	3.0	be/v;corner/n;open/v;presbyterian/j	4	at/i;corner/n;open/v;presbyterian/j	4.0	at/i;corner/n;open/v;presbyterian/j	4.0	at/i;be/v;corner/n;open/v;presbyterian/j	5	baptist/n;corner/n;john/n;open/v;presbyterian/j;road/n	6.0	baptist/n;corner/n;john/n;open/v;presbyterian/j;road/n	6.0	baptist/n;be/v;corner/n;john/n;open/v;presbyterian/j;road/n;seafield/n	8	and/c;at/i;baptist/n;corner/n;in/i;john/n;of/i;open/v;presbyterian/j;road/n	10	and/c;at/i;baptist/n;corner/n;in/i;john/n;of/i;open/v;presbyterian/j;road/n	10	and/c;at/i;baptist/n;be/v;corner/n;in/i;john/n;of/i;on/i;open/v;presbyterian/j;road/n;seafield/n	13	corner/n;open/v;presbyterian/j	3.0	corner/n;open/v;presbyterian/j	3.0	be/v;corner/n;open/v;presbyterian/j	4.0	at/i;corner/n;open/v;presbyterian/j	4.0	at/i;corner/n;open/v;presbyterian/j	4.0	at/i;be/v;corner/n;open/v;presbyterian/j	5
